Name,Holmes Code,Taxon Name,Rmni,Rmhi,Special Taxon,Aquatic Taxon,Plant Fn Gp,Algal Taxon,Authority,Trophic Rank,Nbncode,Changed By,Group Name,Removed,Changed On,Alt Taxon Name,Lmni Lp1,Lmni Lp2,Loch Fg Lp1,Loch Fg Lp2
745,384018,Potamogeton praelongus,7.806742117,8.8253032,,Y,17,N,Wulfen,6,NBNSYS0000002133,TIFO,DEFAULT,F,09 01 2016,,5.76526472,3.919465464,16,17
746,384019,Potamogeton pusillus,7.471392596,8.4482228,,Y,14,N,,,NBNSYS0000002138,TIFO,DEFAULT,F,09 01 2016,,7.60788796,7.544916977,14,14
747,,Potamogeton rutilus,,,,,0,N,,,NBNSYS0000002137,TIFO,DEFAULT,F,09 01 2016,,5.6159361,5.490444336,14,14
748,384021,Potamogeton trichoides,7.238952575,9.3120841,,Y,14,N,,,NBNSYS0000462003,TIFO,DEFAULT,F,09 01 2016,,8.38882832,5.790852289,14,14
749,384061,Potamogeton x bennettii,,,,,,N,Fryer,,NBNSYS0000004952,LAMC,DEFAULT,F,09 07 2015,,,,,
750,384062,Potamogeton x billupsii,,,,,,N,Fryer,,NBNSYS0000004878,LAMC,DEFAULT,F,09 07 2015,,,,,
751,,Potamogeton x bottnicus,6.407580787,8,,Y,15,N,,,NHMSYS0000462006,TIFO,DEFAULT,F,09 01 2016,,,,,
752,384063,Potamogeton x cadburyae,,,,,,N,Dandy and G.Taylor,,NBNSYS0000033353,LAMC,DEFAULT,F,09 07 2015,,,,,
753,384065,Potamogeton x cooperi,6.074375047,6.86793285,,Y,17,N,(Fryer) Fryer,,NBNSYS0000033908,TIFO,DEFAULT,F,09 02 2016,,5.66936279,4.927355993,17,17
754,384066,Potamogeton x fluitans,6.51364346,5.51198645,,Y,16,N,Roth,,NBNSYS0000014230,TIFO,DEFAULT,F,09 02 2016,,,,,
755,384067,Potamogeton x gessnacensis,3.879232361,5.974858267,,Y,16,N,G.Fischer,,NBNSYS0000033352,TIFO,DEFAULT,F,09 02 2016,,,,,
756,384085,Potamogeton x gramineus x P. polygonifolius,,,,,,N,,,NBNSYS0100014748,LAMC,DEFAULT,F,09 07 2015,,,,,
757,384068,Potamogeton x griffithii,,,,,0,N,A.Bennett,,NBNSYS0000014049,TIFO,DEFAULT,F,09 02 2016,,5.239266361,2.566725218,16,16
758,384070,Potamogeton x lanceolatus,4.240335563,6.5,,Y,17,N,,,NHMSYS0000462014,TIFO,DEFAULT,F,09 02 2016,,,,,
759,384072,Potamogeton x nericius,,,,,,N,Hagstr.,,NBNSYS0000033690,LAMC,DEFAULT,F,09 07 2015,,,,,
760,384074,Potamogeton x nitens,6.172694205,5.4467689,,Y,17,N,G.Weber,,NBNSYS0000033303,TIFO,DEFAULT,F,09 02 2016,,5.597388567,3.478284952,17,17
761,384075,Potamogeton x olivaceus,5.444099963,6.40936065,,Y,17,N,,,NHMSYS0000462016,TIFO,DEFAULT,F,09 02 2016,,,,,
762,384077,Potamogeton x pseudofriesii,,,,,,N,Dandy and G.Taylor,,NBNSYS0000033126,LAMC,DEFAULT,F,09 07 2015,,,,,
763,384078,Potamogeton x salicifolius,6.363466224,7.0144011,,Y,17,N,,,NBNSYS0000014743,TIFO,DEFAULT,F,09 02 2016,,6.88633254,5.890923129,17,17
764,384079,Potamogeton x sparganifolius,3.870993425,3.77871855,,Y,16,N,,,NBNSYS0100014749,TIFO,DEFAULT,F,09 02 2016,,5.541423564,3.713317419,16,16
765,384080,Potamogeton x sudermanicus,,,,,,N,Hagstr.,,NBNSYS0000013961,LAMC,DEFAULT,F,09 07 2015,,,,,
766,384081,Potamogeton x suecicus,6.019466495,6.31388505,,Y,15,N,,,NHMSYS0000462021,TIFO,DEFAULT,F,09 02 2016,,6.113854063,4.622898525,15,15
767,384082,Potamogeton x undulatus,,,,,,N,Wolfg.,,NBNSYS0000014101,LAMC,DEFAULT,F,09 07 2015,,,,,
768,384083,Potamogeton x variifolius,,,,,,N,Thore,,NBNSYS0000005473,LAMC,DEFAULT,F,09 07 2015,,,,,
769,384084,Potamogeton x zizii,4.191527961,3.74882215,,Y,16,N,Koch ex Roth.,,NBNSYS0000014673,TIFO,DEFAULT,F,09 02 2016,,5.693443885,4.044232058,16,16
770,366700,Potentilla erecta,,,,,,N,"(L.) Raeusch,",,NBNSYS0000136874,LAMC,DEFAULT,F,09 07 2015,,,,,
771,366704,Potentilla palustris,2.883779358,5.0426853,,N,0,N,(L.) Scop.,,NBNSYS0000003338,TIFO,DEFAULT,F,09 02 2016,,,,,
773,344700,Preissia quadrata,,,,,,N,,,NBNSYS0000136884,LAMC,DEFAULT,F,09 07 2015,,,,,
775,,Prunella vulgaris,,,,,,N,L.,,NBNSYS0000004225,LAMC,DEFAULT,F,09 07 2015,,,,,
776,326301,Pseudephemerum nitidum,,,,,,N,(Hedw.) Reim.,,NBNSYS0000036158,LAMC,DEFAULT,F,09 07 2015,,,,,
777,326401,Pseudobryum cinclidioides,,,,,,N,(Hueb.) Kop.,,NBNSYS0000036660,LAMC,DEFAULT,F,09 07 2015,,,,,
778,322905,Pseudocalliergon lycopodioides,,,,,,N,,,NBNSYS0100011459,LAMC,DEFAULT,F,09 07 2015,,,,,
779,327302,Pseudocalliergon turgescens,,,,,,N,(T.Jens.) Loeske,,NBNSYS0000036841,LAMC,DEFAULT,F,09 07 2015,,,,,
780,326501,Pterigynandrum filiforme,,,,,,N,Hedw.,,NBNSYS0000036772,LAMC,DEFAULT,F,09 07 2015,,,,,
781,344801,Ptilidium ciliare,,,,,,N,(L.) Hampe,,NBNSYS0000035978,LAMC,DEFAULT,F,09 07 2015,,,,,
782,,Ptychomitrium polyphyllum,,,,,,N,,,NHMSYS0000310531,LAMC,DEFAULT,F,09 07 2015,,,,,
783,366801,Pulicaria dysenterica,,,,,,N,(L.) Bernh.,,NBNSYS0000004401,LAMC,DEFAULT,F,09 07 2015,,,,,
784,312401,Pyrenopsis subareolata,,,,,,N,Nyl.,,NBNSYS0000155539,LAMC,DEFAULT,F,09 07 2015,,,,,
785,326601,Racomitrium aciculare,1.890842802,3.3713801,,Y,22,N,(Hedw.) Brid.,10,NBNSYS0000036491,TIFO,DEFAULT,F,09 02 2016,,,,,
787,,Racomitrium fasciculare,,,,,,N,,,NBNSYS0000036493,LAMC,DEFAULT,F,09 07 2015,,,,,
788,344901,Radula aquilegia,,,,,,N,(Hook.f. and Tayl.) Gott. et al.,,NBNSYS0000035976,LAMC,DEFAULT,F,09 07 2015,,,,,
789,344902,Radula carringtonii,,,,,,N,Jack,,NBNSYS0000035977,LAMC,DEFAULT,F,09 07 2015,,,,,
791,344904,Radula holtii,,,,,,N,Spruce,,NBNSYS0000035975,LAMC,DEFAULT,F,09 07 2015,,,,,
793,344906,Radula voluta,,,,,,N,Tayl. ex Gott. et al.,,NBNSYS0000035974,LAMC,DEFAULT,F,09 07 2015,,,,,
797,366901,Ranunculus aquatilis,,,,,,N,,5,NHMSYS0100002630,LAMC,DEFAULT,F,09 07 2015,,,,,
798,,Ranunculus aquatilis var aquatilis,5.666703584,6.6288822,,Y,18,N,,,NBNSYS0000100757,TIFO,DEFAULT,F,09 02 2016,,6.6094959,5.811582035,18,18
799,,Ranunculus aquatilis var diffusus,7.645424693,7.73661615,,Y,18,N,,,,TIFO,DEFAULT,F,09 02 2016,,6.67596894,4.201348939,18,18
800,366969,Ranunculus aquatilis x R. tripartitus,,,,,,N,,,NBNSYS0100014963,LAMC,DEFAULT,F,09 07 2015,,,,,
801,,Ranunculus aquatilis agg.,,,,,0,N,,,NHMSYS0020546125,TIFO,DEFAULT,F,09 02 2016,,6.49835392,6.29621245,18,18
802,366902,Ranunculus baudotii,,,,,0,N,Godron,,NBNSYS0000002734,TIFO,DEFAULT,F,09 02 2016,,6.81704736,,18,
803,366903,Ranunculus circinatus,9.419916354,8.8460378,,Y,5,N,Sibth.,4,NBNSYS0000002726,TIFO,DEFAULT,F,09 02 2016,,8.64470238,8.697533472,5,5
804,366905,Ranunculus ficaria,,,,,,N,L.,0,NBNSYS0000002735,LAMC,DEFAULT,F,09 07 2015,,,,,
805,366904,Ranunculus flammula,2.557171175,4.39183585,,N,0,N,L.,7,NBNSYS0000002718,TIFO,DEFAULT,F,09 02 2016,,,,,
806,366906,Ranunculus fluitans,7.968059541,7.44416185,,Y,18,N,,,NBNSYS0000002725,TIFO,DEFAULT,F,09 02 2016,,7.42210589,5.650641095,18,18
807,366907,Ranunculus hederaceus,5.472407476,5.6415777,,N,0,N,,,NBNSYS0000002722,TIFO,DEFAULT,F,09 02 2016,,6.59806348,8.32688729,11,11
808,366908,Ranunculus lingua,,,,,0,N,L.,0,NBNSYS0000002717,TIFO,DEFAULT,F,09 02 2016,,7.61342738,6.789732678,10,10
809,366909,Ranunculus omiophyllus,3.426536996,4.78073015,,Y,11,N,,,NBNSYS0000002723,TIFO,DEFAULT,F,09 02 2016,,5.75866456,5.505430374,11,11
810,366910,Ranunculus ophioglossifolius,,,,,,N,Villars,0,NBNSYS0000002720,LAMC,DEFAULT,F,09 07 2015,,,,,
811,366911,Ranunculus peltatus,,,,,0,N,Schrank,4,NBNSYS0000002732,TIFO,DEFAULT,F,09 02 2016,,6.48421072,6.491653085,18,18
812,,Ranunculus peltatus subsp. baudotii,9.6791587,7.7943596,,Y,18,N,,,NHMSYS0000462258,TIFO,DEFAULT,F,09 02 2016,Ranunculus peltatus var baudotii,6.81704736,6.483561505,18,18
813,,Ranunculus peltatus subsp. peltatus,6.215818559,6.713261,,Y,18,N,,,NBNSYS0000100760,TIFO,DEFAULT,F,09 02 2016,Ranunculus peltatus var peltatus,6.48421072,6.491653085,18,18
814,,Ranunculus penicillatus,8.247782364,7.63511305,,Y,18,N,,,NBNSYS0000002733,TIFO,DEFAULT,F,09 02 2016,,6.494271768,6.675818629,18,18
815,,Ranunculus penicillatus subsp. penicillatus,6.287735933,6.3452285,,Y,18,N,,,NHMSYS0000462261,TIFO,DEFAULT,F,09 02 2016,,5.781696389,4.210523619,18,18
816,,Ranunculus penicillatus subsp. pseudofluitans,7.927768476,7.535962,,Y,18,N,,,NHMSYS0000462262,TIFO,DEFAULT,F,09 02 2016,,6.494271768,6.675818629,18,18
817,,Ranunculus penicillatus subsp vertumnus,5.865370362,6.50628285,,Y,18,N,,,NHMSYS0000462263,TIFO,DEFAULT,F,09 02 2016,,,,,
819,366916,Ranunculus reptans,,,,,,N,L.,0,NBNSYS0000002719,LAMC,DEFAULT,F,09 07 2015,,,,,
820,366917,Ranunculus sceleratus,9.855791265,8.43243075,,N,0,N,,,NBNSYS0000002721,TIFO,DEFAULT,F,09 02 2016,,,,,
822,366918,Ranunculus trichophyllus,,,,,0,N,Chaix,6,NBNSYS0000002727,TIFO,DEFAULT,F,09 02 2016,,6.67596894,,18,
823,366919,Ranunculus tripartitus,,,,,,N,DC.,,NBNSYS0000002724,LAMC,DEFAULT,F,09 07 2015,,,,,
824,366964,Ranunculus x hiltonii,,,,,,N,Groves and J.Groves,0,NBNSYS0000033665,LAMC,DEFAULT,F,09 07 2015,,,,,
825,366966,Ranunculus x levenensis,,,,,,N,Druce ex Gornall,0,NBNSYS0000002738,LAMC,DEFAULT,F,09 07 2015,,,,,
826,366967,Ranunculus x lutzii,,,,,,N,A.Felix,0,NBNSYS0000004798,LAMC,DEFAULT,F,09 07 2015,,,,,
827,366968,Ranunculus x segretti,,,,,,N,,0,NBNSYS0100014971,LAMC,DEFAULT,F,09 07 2015,,,,,
828,312502,Rhizocarpon laevatum,,,,,,N,,,NBNSYS0100014996,LAMC,DEFAULT,F,09 07 2015,,,,,
829,312503,Rhizocarpon obscuratum,,,,,,N,(Ach.) A. Massal.,,NBNSYS0000039768,LAMC,DEFAULT,F,09 07 2015,,,,,
830,312504,Rhizocarpon petraeum,,,,,,N,,,NHMSYS0001496285,LAMC,DEFAULT,F,09 07 2015,,,,,
831,,Rhizoclonium hieroglyphicum,,,,,,N,,,NHMSYS0000605897,LAMC,DEFAULT,F,09 07 2015,,,,,
832,326701,Rhizomnium magnifolium,,,,,,N,(Horik.) Kop.,,NBNSYS0000036651,LAMC,DEFAULT,F,09 07 2015,,,,,
833,326702,Rhizomnium pseudopunctatum,,,,,,N,(Br.Eur.) Kop.,,NBNSYS0000036652,LAMC,DEFAULT,F,09 07 2015,,,,,
836,,Rhododendron ponticum,,,,,,N,L.,,NBNSYS0000003888,LAMC,DEFAULT,F,09 07 2015,,,,,
993,,Stellaria nemorum,,,,,,N,L.,,NBNSYS0000003029,LAMC,DEFAULT,F,09 07 2015,,,,,
994,368604,Stellaria palustris,,,,,,N,Retz,,NBNSYS0000003036,LAMC,DEFAULT,F,09 07 2015,,,,,
995,368601,Stellaria uliginosa,,,,,,N,Murray,,NBNSYS0000157225,LAMC,DEFAULT,F,09 07 2015,,,,,
996,312701,Stereocaulon pileatum,,,,,,N,Ach.,,NBNSYS0000019062,LAMC,DEFAULT,F,09 07 2015,,,,,
998,,Stigeoclonium tenue,6.624277454,5.69401695,,Y,19,Y,,,NBNSYS0100015914,TIFO,DEFAULT,F,09 02 2016,,,,,
1000,321305,Straminergon stramineum,,,,,,N,(Brid.) Hedenas,,NBNSYS0000036842,LAMC,DEFAULT,F,09 07 2015,,,,,
1001,,Stratiotes aloides,,,,,0,N,,,NBNSYS0000002110,TIFO,DEFAULT,F,09 02 2016,,8.50621688,6.199761638,8,8
1002,368701,Subularia aquatica,,,,,0,N,L.,,NBNSYS0000002856,TIFO,DEFAULT,F,09 02 2016,,2.93191032,1.802379017,4,4
1003,,Succisa pratensis,,,,,,N,Moench,,NBNSYS0000004352,LAMC,DEFAULT,F,09 07 2015,,,,,
1004,368901,Symphytum officinale,,,,,,N,L.,,NBNSYS0000003984,LAMC,DEFAULT,F,09 07 2015,,,,,
1005,368961,Symphytum x uplandicum,,,,,,N,Nyman,,NBNSYS0000003988,LAMC,DEFAULT,F,09 07 2015,,,,,
1006,,Syntrichia laevipila,,,,,,N,,,NHMSYS0000310717,LAMC,DEFAULT,F,09 07 2015,,,,,
1007,,Syntrichia ruralis,,,,,,N,,,NHMSYS0000310723,LAMC,DEFAULT,F,09 07 2015,,,,,
1009,327601,Tayloria lingulata,,,,,,N,(Dicks.) Lindb.,,NBNSYS0000036532,LAMC,DEFAULT,F,09 07 2015,,,,,
1010,368105,Tephroseris palustris,,,,,,N,(L.) Fourr.,,NHMSYS0100002938,LAMC,DEFAULT,F,09 07 2015,,,,,
1011,,Tetraspora lubrica/gelatinosa,6.715266839,6.0663959,,Y,3,N,,,,TIFO,DEFAULT,F,09 02 2016,,,,,
1012,327701,Tetrodontium brownianum,,,,,,N,,,NBNSYS0000036125,LAMC,DEFAULT,F,09 07 2015,,,,,
1013,369001,Teucrium scordium,,,,,,N,L.,,NBNSYS0000004265,LAMC,DEFAULT,F,09 07 2015,,,,,
1014,,Teucrium scorodonia,,,,,,N,L.,,NBNSYS0000004267,LAMC,DEFAULT,F,09 07 2015,,,,,
1015,369101,Thalictrum flavum,,,,,,N,L.,,NBNSYS0000002744,LAMC,DEFAULT,F,09 07 2015,,,,,
1016,327801,Thamnobryum alopecurum,4.215244104,4.88850185,,Y,21,N,,7,NBNSYS0000036749,TIFO,DEFAULT,F,09 02 2016,,,,,
1017,312801,Thelidium cataractarum,,,,,,N,(Hepp) Lonnr.,,NBNSYS0000020648,LAMC,DEFAULT,F,09 07 2015,,,,,
1018,312802,Thelidium decipiens,,,,,,N,(Nyl.) Kremp.,,NBNSYS0000020649,LAMC,DEFAULT,F,09 07 2015,,,,,
1019,312803,Thelidium fumidum,,,,,,N,(Nyl.) Hazsl.,,NBNSYS0000020650,LAMC,DEFAULT,F,09 07 2015,,,,,
1020,312805,Thelidium pyrenophorum,,,,,,N,(Ach.) Mudd,,NBNSYS0000020659,LAMC,DEFAULT,F,09 07 2015,,,,,
1021,350601,Thelypteris palustris,,,,,,N,Schott,,NBNSYS0000002081,LAMC,DEFAULT,F,09 07 2015,,,,,
1022,,Thorea hirsuta,,,,,0,N,,,,TIFO,DEFAULT,F,12 03 2015,,,,,
1023,,Thuidium tamariscinum,,,,,,N,,,NHMSYS0000310759,LAMC,DEFAULT,F,09 07 2015,,,,,
1024,,Tolypothrix penicillata,2.960543937,3.3530565,,Y,3,N,,,NBNSYS0100016226,TIFO,DEFAULT,F,09 02 2016,,,,,
1027,,Tortula muralis,,,,,,N,,,NBNSYS0000036310,LAMC,DEFAULT,F,09 07 2015,,,,,
1028,,Tortula subulata,,,,,,N,,,NBNSYS0000036314,LAMC,DEFAULT,F,09 07 2015,,,,,
1029,,Tortula truncata,,,,,,N,,,NBNSYS0100005856,LAMC,DEFAULT,F,09 07 2015,,,,,
1030,312902,Trapelia mooreana,,,,,,N,(Carroll) P. James,,NBNSYS0000019107,LAMC,DEFAULT,F,09 07 2015,,,,,
1032,345601,Trichocolea tomentella,,,,,,N,(Fuhr.) Dum.,,NBNSYS0000035768,LAMC,DEFAULT,F,09 07 2015,,,,,
1034,322801,Trichodon cylindricus,,,,,,N,(Hedw.) Schimp.,,NBNSYS0000036159,LAMC,DEFAULT,F,09 07 2015,,,,,
1035,,Trichostomum brachydontum,,,,,,N,,,NBNSYS0000036427,LAMC,DEFAULT,F,09 07 2015,,,,,
1036,,Trichostomum tenuirostre,,,,,,N,,,NBNSYS0000310809,LAMC,DEFAULT,F,09 07 2015,,,,,
1038,384503,Tricophorum alpinum,,,,,,N,(Michaux) Fern.,,NBNSYS0000156430,LAMC,DEFAULT,F,09 07 2015,,,,,
1039,384801,Triglochin palustris,4.06739709,5.1709505,,N,0,N,L.,,NBNSYS0000158562,TIFO,DEFAULT,F,09 02 2016,,,,,
1040,345701,Tritomaria polita,,,,,,N,(Nees) Joerg.,,NBNSYS0000035873,LAMC,DEFAULT,F,09 07 2015,,,,,
1041,345702,Tritomaria quinquedentata,,,,,,N,(Huds.) Buch,,NBNSYS0000035872,LAMC,DEFAULT,F,09 07 2015,,,,,
1042,,Tolypella glomerata,,,,,0,N,,,NBNSYS0000039876,TIFO,DEFAULT,F,09 02 2016,,7.178399899,5.318215083,2,2
406,363301,Hottonia palustris,6.934843674,8.8470022,,Y,7,N,L.,,NBNSYS0000003932,TIFO,DEFAULT,F,09 01 2016,,7.32690972,6.293049211,7,7
407,311001,Huilia albocaerulescens,,,,,,N,(Wulfen) Hertel,,NBNSYS0000018512,LAMC,DEFAULT,F,09 07 2015,,,,,
408,311003,Huilia macrocarpa,,,,,,N,(DC.) Hertel,,NBNSYS0000148909,LAMC,DEFAULT,F,09 07 2015,,,,,
151,381100,Carex,,,,,,N,,,NBNSYS0000002411,LAMC,DEFAULT,F,07 09 2015,Carex sp. (non-scoring),,,,
410,,Huperzia selago,,,,,,N,,,NHMSYS0000459776,LAMC,DEFAULT,F,09 07 2015,,,,,
411,14120100,Hyalinella,,,,,,N,,,NBNSYS0000133919,LAMC,DEFAULT,F,09 07 2015,,,,,
412,382801,Hydrilla verticillata,,,,,,N,(L.f.) Royle,,NBNSYS0000002116,LAMC,DEFAULT,F,09 07 2015,,,,,
413,382701,Hydrocharis morsus-ranae,8.774280152,9.6913344,,Y,1,N,,,NBNSYS0000002109,TIFO,DEFAULT,F,09 01 2016,,8.26095022,6.509153579,8,8
414,,Hydrocotyle ranunculoides,,,,,,N,L.,,NHMSYS0000459812,LAMC,DEFAULT,F,09 07 2015,,,,,
415,363401,Hydrocotyle vulgaris,,,,,,N,L.,,NBNSYS0000003633,LAMC,DEFAULT,F,09 07 2015,,,,,
416,,Hydrodictyon reticulatum,8.790142668,7.73782165,,Y,19,Y,,,NMHSYS0000603417,TIFO,DEFAULT,F,09 01 2016,,9.110672342,8.418632804,,
163,340901,Cephalozia bicuspidata,,,,,,N,,,NHMSYS0000309586,LAMC,DEFAULT,F,07 09 2015,,,,,
167,340900,Cephalozia,,,,,,N,,,NBNSYS0100009868,LAMC,DEFAULT,F,07 09 2015,Cephalozia sp.,,,,
174,,Chaetophora,,,Y,Y,,N,,,NHMSYS0001717661,LAMC,DEFAULT,F,07 09 2015,Chaetophora sp.,,,,
175,,Chamaesiphon,,,,,,N,,,NHMSYS0000600432,LAMC,DEFAULT,F,07 09 2015,Chamaesiphon sp.,,,,
421,342501,Hygrobiella laxifolia,2.762263056,2.0578673,,Y,23,N,(Hook.) Spruce,,NBNSYS0000035807,TIFO,DEFAULT,F,09 01 2016,,,,,
422,,Hygrohypnum duriusculum,3.330824682,,Y,Y,21,N,,,NBNSYS0000149116,TIFO,DEFAULT,F,09 01 2016,,,,,
423,323902,Hygrohypnum eugyrium,4.279053131,3.89806305,,Y,21,N,(Br.Eur.) Broth.,,NBNSYS0000036835,TIFO,DEFAULT,F,09 01 2016,,,,,
424,323903,Hygrohypnum luridum,2.804709981,3.83272495,,Y,21,N,,,NBNSYS0000036832,TIFO,DEFAULT,F,09 01 2016,,,,,
189,999990,Chara,3.845717639,,Y,Y,2,N,L.,,NBNSYS0000039930,TIFO,DEFAULT,F,09 01 2016,Chara sp.,6.31,5.574264826,2,2
426,323905,Hygrohypnum ochraceum,2.960862068,3.8680461,,Y,21,N,(Turn. ex Wils.) Loeske,9,NBNSYS0000036829,TIFO,DEFAULT,F,09 01 2016,,,,,
427,323906,Hygrohypnum polare,,,,,,N,(Lindb.) Loeske,,NBNSYS0000036830,LAMC,DEFAULT,F,09 07 2015,,,,,
190,220105,Chara virgata,,,,,0,N,Kutz.,,NHMSYS0000457218,TIFO,DEFAULT,F,09 01 2016,,5.55,4.294552558,2,2
429,324001,Hyocomium armoricum,1.959581507,3.5999429,,N,0,N,,,NHMSYS0000310074,TIFO,DEFAULT,F,09 01 2016,,,,,
430,363501,Hypericum elodes,2.66183203,4.6950191,,N,0,N,L.,,NBNSYS0000002969,TIFO,DEFAULT,F,09 01 2016,,4.95038068,3.559909138,11,11
431,363503,Hypericum undulatum,,,,,,N,Schousboe ex Willd.,,NBNSYS0000002962,LAMC,DEFAULT,F,09 07 2015,,,,,
432,324100,Hypnum cupressiforme,,,,,,N,Hedw.,,NBNSYS0000134039,LAMC,DEFAULT,F,09 07 2015,,,,,
433,363600,Impatiens glandulifera,,,,,,N,Royle,,NBNSYS0000134110,LAMC,DEFAULT,F,09 07 2015,,,,,
434,311101,Ionapsis suaveolens,,,,,,N,,,NBNSYS0100012587,LAMC,DEFAULT,F,09 07 2015,,,,,
435,382901,Iris pseudacorus,6.916317618,7.57049825,,N,0,N,,,NBNSYS0000002269,TIFO,DEFAULT,F,09 01 2016,,,,,
436,382961,Iris x robusta,,,,,,N,E.S.Anderson,,NBNSYS0000033461,LAMC,DEFAULT,F,09 07 2015,,,,,
437,350301,Isoetes echinospora,,,,,0,N,Durieu,,NBNSYS0000002009,TIFO,DEFAULT,F,09 01 2016,,4.06230558,2.471129871,4,4
438,350302,Isoetes lacustris,3.019206919,5.8990725,,Y,4,N,,,NBNSYS0000002008,TIFO,DEFAULT,F,09 01 2016,,3.08972486,2.2156074,4,4
207,,Cladonia,,,,,,N,,,NHMSYS0001477591,LAMC,DEFAULT,F,07 09 2015,,,,,
440,324200,Isothecium alopecuroides,,,,,,N,(Dubois) Isoviita,,NBNSYS0000134168,LAMC,DEFAULT,F,09 07 2015,,,,,
441,324201,Isothecium holtii,,,,,,N,Kindb.,,NBNSYS0000036852,LAMC,DEFAULT,F,09 07 2015,,,,,
442,,Isothecium myosuroides,,,,,,N,Brid.,,NBNSYS0000036849,LAMC,DEFAULT,F,09 07 2015,,,,,
443,342601,Jubula hutchinsiae,,,,,,N,(Hook.) Dum.,,NBNSYS0000035991,LAMC,DEFAULT,F,09 07 2015,,,,,
210,190103,Cladophora glomerata,7.495232609,6.84044745,,Y,19,Y,,,NBNSYS0000174588,TIFO,DEFAULT,F,09 01 2016,,,,,
445,383002,Juncus alpinoarticulatus,,,,,,N,,,NBNSYS0100012596,LAMC,DEFAULT,F,09 07 2015,,,,,
446,383003,Juncus articulatus,3.09516081,4.26815155,,N,0,N,,,NBNSYS0000002231,TIFO,DEFAULT,F,09 01 2016,,,,,
447,383065,Juncus articulatus x J. nodulosus,,,,,,N,,,NBNSYS0100012597,LAMC,DEFAULT,F,09 07 2015,,,,,
448,383004,Juncus balticus,,,,,,N,Willd.,,NBNSYS0000002225,LAMC,DEFAULT,F,09 07 2015,,,,,
449,383066,Juncus balticus x J. inflexus,,,,,,N,,,NBNSYS0100012598,LAMC,DEFAULT,F,09 07 2015,,,,,
211,,Cladophora glomerata/Rhizoclonium hieroglyphicum,8.661153473,7.18293,,Y,19,Y,,,NHMSYS0021130731,TIFO,DEFAULT,F,09 01 2016,,,,,
451,,Juncus bufonius/foliosus,,,,,0,N,,,,TIFO,DEFAULT,F,27 11 2015,,,,,
452,383005,Juncus bulbosus,1.89282947,4.3519338,,Y,4,N,L.,,NBNSYS0000002234,TIFO,DEFAULT,F,09 01 2016,,3.71650434,2.421807542,4,4
453,,Juncus bulbosus/kochii,,,,,0,N,,,NBNSYS0000002234,TIFO,DEFAULT,F,09 02 2016,Juncus bulbosus,,,,
454,383009,Juncus conglomeratus,,,,,,N,L.,,NBNSYS0000002222,LAMC,DEFAULT,F,09 07 2015,,,,,
455,383010,Juncus effusus,,,,,,N,L.,,NBNSYS0000002221,LAMC,DEFAULT,F,09 07 2015,,,,,
456,383011,Juncus filiformis,,,,,,N,L.,,NBNSYS0000002224,LAMC,DEFAULT,F,09 07 2015,,,,,
457,383012,Juncus inflexus,,,,,,N,L.,,NBNSYS0000002220,LAMC,DEFAULT,F,09 07 2015,,,,,
459,383014,Juncus nodulosus,,,,,,N,,,NHMSYS0100001844,LAMC,DEFAULT,F,09 07 2015,,,,,
460,383015,Juncus squarrosus,,,,,,N,L.,,NBNSYS0000002210,LAMC,DEFAULT,F,09 07 2015,,,,,
461,383016,Juncus subnodulosus,,,,,,N,Schrank,,NBNSYS0000002229,LAMC,DEFAULT,F,09 07 2015,,,,,
462,383061,Juncus x buchenaui,,,,,,N,Doerfler.,,NBNSYS0000014802,LAMC,DEFAULT,F,09 07 2015,,,,,
463,383062,Juncus x diffusus,,,,,,N,Hoppe,,NBNSYS0000004756,LAMC,DEFAULT,F,09 07 2015,,,,,
837,55180201,Rhodostethia rosea,,,,,,N,"(MacGillivray, 1824)",,NBNSYS0000000357,LAMC,DEFAULT,F,09 07 2015,,,,,
838,326802,Rhynchostegiella teesdalei,,,,,,N,(Br.Eur.) Limpr.,,NBNSYS0000036903,LAMC,DEFAULT,F,09 07 2015,,,,,
839,,Rhytidiadelphus loreus,,,,,,N,,,NBNSYS0000022281,LAMC,DEFAULT,F,09 07 2015,,,,,
841,327001,Rhytidiadelphus squarrosus,,,,,,N,(Hedw.) Warnst.,,NBNSYS0000022280,LAMC,DEFAULT,F,09 07 2015,,,,,
842,327002,Rhytidiadelphus subpinnatus,,,,,,N,(Lindb.) Kop.,,NBNSYS0000036954,LAMC,DEFAULT,F,09 07 2015,,,,,
843,367002,Ribes uva-crispa,,,,,,N,L.,,NBNSYS0000003518,LAMC,DEFAULT,F,09 07 2015,,,,,
844,,Riccardia chamaedryfolia,4.914959861,6,,N,0,N,,,NBNSYS0000036031,TIFO,DEFAULT,F,09 02 2016,,,,,
845,345002,Riccardia multifidia,5.254735856,6.7409937,,N,0,N,,,NBNSYS0100015034,TIFO,DEFAULT,F,09 02 2016,,,,,
846,345002,Riccardia pinguis,,,,,,N,(L.) S.F.Gray,,NBNSYS0000155978,LAMC,DEFAULT,F,09 07 2015,,,,,
847,345101,Riccia canaliculata,,,,,,N,Hoffm.,,NBNSYS0000036053,LAMC,DEFAULT,F,09 07 2015,,,,,
848,345103,Riccia crystallina,,,,,,N,L.emend.Raddi,,NBNSYS0000036049,LAMC,DEFAULT,F,09 07 2015,,,,,
