Location Code,Media,Date Taken,Sampler Id,Sample Number,Test Number,Comments,Purpose,Wfd Purpose,Analysis Name,Analysis Repname,Result Number,Result Order,Determinand Code,Determinand,Result,Units,Taxon,Nbn Code,Maitland Code,Whitton Code
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640344,,Planned,,DIAT_TST,Diatom Taxa,55172668,1,0,Taxon name,Navicula antonii,NONE,Navicula antonii,,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640340,,Planned,,DIAT_TST,Diatom Taxa,55172661,2,0,Taxon abundance,10,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640340,,Planned,,DIAT_TST,Diatom Taxa,55172660,1,0,Taxon name,Fragilaria capucina,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640341,,Planned,,DIAT_TST,Diatom Taxa,55172663,2,0,Taxon abundance,8,NONE,Nitzschia pusilla,NBNSYS0100013897,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640341,,Planned,,DIAT_TST,Diatom Taxa,55172662,1,0,Taxon name,Nitzschia pusilla,NONE,Nitzschia pusilla,NBNSYS0100013897,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640342,,Planned,,DIAT_TST,Diatom Taxa,55172665,2,0,Taxon abundance,2,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640342,,Planned,,DIAT_TST,Diatom Taxa,55172664,1,0,Taxon name,Planothidium frequentissimum,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640343,,Planned,,DIAT_TST,Diatom Taxa,55172667,2,0,Taxon abundance,2,NONE,Navicula sp.,NBNSYS0100014621,,
536475,RIV_BIOTA,09/08/2018,ROWH,3480700,11640343,,Planned,,DIAT_TST,Diatom Taxa,55172666,1,0,Taxon name,Navicula sp.,NONE,Navicula sp.,NBNSYS0100014621,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666102,,Planned,,DIAT_TST,Diatom Taxa,55280135,2,0,Taxon abundance,1,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666102,,Planned,,DIAT_TST,Diatom Taxa,55280134,1,0,Taxon name,Surirella brebissonii,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666103,,Planned,,DIAT_TST,Diatom Taxa,55280137,2,0,Taxon abundance,2,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666103,,Planned,,DIAT_TST,Diatom Taxa,55280136,1,0,Taxon name,Nitzschia paleacea,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666104,,Planned,,DIAT_TST,Diatom Taxa,55280139,2,0,Taxon abundance,24,NONE,Achnanthidium minutissimum type,NBNSYS0100013883,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666104,,Planned,,DIAT_TST,Diatom Taxa,55280138,1,0,Taxon name,Achnanthidium minutissimum type,NONE,Achnanthidium minutissimum type,NBNSYS0100013883,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666108,,Planned,,DIAT_TST,Diatom Taxa,55280162,2,0,Taxon abundance,2,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666108,,Planned,,DIAT_TST,Diatom Taxa,55280161,1,0,Taxon name,Planothidium frequentissimum,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666105,,Planned,,DIAT_TST,Diatom Taxa,55280141,2,0,Taxon abundance,2,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666105,,Planned,,DIAT_TST,Diatom Taxa,55280140,1,0,Taxon name,Nitzschia dissipata,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666106,,Planned,,DIAT_TST,Diatom Taxa,55280143,2,0,Taxon abundance,27,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666106,,Planned,,DIAT_TST,Diatom Taxa,55280142,1,0,Taxon name,Rhoicosphenia abbreviata,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666107,,Planned,,DIAT_TST,Diatom Taxa,55280160,2,0,Taxon abundance,7,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666107,,Planned,,DIAT_TST,Diatom Taxa,55280159,1,0,Taxon name,Reimeria sinuata,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667690,,Planned,,DIAT_TST,Diatom Taxa,55288417,2,0,Taxon abundance,5,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667690,,Planned,,DIAT_TST,Diatom Taxa,55288416,1,0,Taxon name,Amphora pediculus,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667699,,Planned,,DIAT_TST,Diatom Taxa,55288520,2,0,Taxon abundance,44,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667699,,Planned,,DIAT_TST,Diatom Taxa,55288519,1,0,Taxon name,Navicula gregaria,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667691,,Planned,,DIAT_TST,Diatom Taxa,55288419,2,0,Taxon abundance,50,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667691,,Planned,,DIAT_TST,Diatom Taxa,55288418,1,0,Taxon name,Navicula lanceolata,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667697,,Planned,,DIAT_TST,Diatom Taxa,55288421,2,0,Taxon abundance,60,NONE,Achnanthidium minutissimum type,NBNSYS0100013476,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667697,,Planned,,DIAT_TST,Diatom Taxa,55288420,1,0,Taxon name,Achnanthidium minutissimum type,NONE,Achnanthidium minutissimum type,NBNSYS0100013476,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667698,,Planned,,DIAT_TST,Diatom Taxa,55288423,2,0,Taxon abundance,8,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667698,,Planned,,DIAT_TST,Diatom Taxa,55288422,1,0,Taxon name,Nitzschia palea,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666112,,Planned,,DIAT_TST,Diatom Taxa,55280170,2,0,Taxon abundance,1,NONE,Gomphonema pumilum,NBNSYS0100010347,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666112,,Planned,,DIAT_TST,Diatom Taxa,55280169,1,0,Taxon name,Gomphonema pumilum,NONE,Gomphonema pumilum,NBNSYS0100010347,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666109,,Planned,,DIAT_TST,Diatom Taxa,55280164,2,0,Taxon abundance,4,NONE,Planothidium lanceolatum,NBNSYS0100014625,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666109,,Planned,,DIAT_TST,Diatom Taxa,55280163,1,0,Taxon name,Planothidium lanceolatum,NONE,Planothidium lanceolatum,NBNSYS0100014625,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666110,,Planned,,DIAT_TST,Diatom Taxa,55280166,2,0,Taxon abundance,7,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666110,,Planned,,DIAT_TST,Diatom Taxa,55280165,1,0,Taxon name,Amphora pediculus,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666111,,Planned,,DIAT_TST,Diatom Taxa,55280168,2,0,Taxon abundance,2,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666111,,Planned,,DIAT_TST,Diatom Taxa,55280167,1,0,Taxon name,Cocconeis placentula var. euglypta,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666122,,Planned,,DIAT_TST,Diatom Taxa,55280275,2,0,Taxon abundance,3,NONE,Gomphonema olivaceum var. minutissima,NBNSYS0100013438,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666122,,Planned,,DIAT_TST,Diatom Taxa,55280274,1,0,Taxon name,Gomphonema olivaceum var. minutissima,NONE,Gomphonema olivaceum var. minutissima,NBNSYS0100013438,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666113,,Planned,,DIAT_TST,Diatom Taxa,55280172,2,0,Taxon abundance,3,NONE,Gomphonema olivaceum,NBNSYS0100012203,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666113,,Planned,,DIAT_TST,Diatom Taxa,55280171,1,0,Taxon name,Gomphonema olivaceum,NONE,Gomphonema olivaceum,NBNSYS0100012203,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666114,,Planned,,DIAT_TST,Diatom Taxa,55280174,2,0,Taxon abundance,12,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666114,,Planned,,DIAT_TST,Diatom Taxa,55280173,1,0,Taxon name,Gomphonema minutum,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666115,,Planned,,DIAT_TST,Diatom Taxa,55280176,2,0,Taxon abundance,1,NONE,Staurosirella pinnata,NBNSYS0100015839,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666115,,Planned,,DIAT_TST,Diatom Taxa,55280175,1,0,Taxon name,Staurosirella pinnata,NONE,Staurosirella pinnata,NBNSYS0100015839,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666116,,Planned,,DIAT_TST,Diatom Taxa,55280178,2,0,Taxon abundance,88,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666116,,Planned,,DIAT_TST,Diatom Taxa,55280177,1,0,Taxon name,Navicula gregaria,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666123,,Planned,,DIAT_TST,Diatom Taxa,55280277,2,0,Taxon abundance,7,NONE,Encyonema silesiacum,NBNSYS0100011541,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666123,,Planned,,DIAT_TST,Diatom Taxa,55280276,1,0,Taxon name,Encyonema silesiacum,NONE,Encyonema silesiacum,NBNSYS0100011541,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666124,,Planned,,DIAT_TST,Diatom Taxa,55280279,2,0,Taxon abundance,6,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666124,,Planned,,DIAT_TST,Diatom Taxa,55280278,1,0,Taxon name,Encyonema minutum,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666125,,Planned,,DIAT_TST,Diatom Taxa,55280281,2,0,Taxon abundance,2,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666125,,Planned,,DIAT_TST,Diatom Taxa,55280280,1,0,Taxon name,Nitzschia palea,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667700,,Planned,,DIAT_TST,Diatom Taxa,55288522,2,0,Taxon abundance,29,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667700,,Planned,,DIAT_TST,Diatom Taxa,55288521,1,0,Taxon name,Fragilaria vaucheriae,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667701,,Planned,,DIAT_TST,Diatom Taxa,55288524,2,0,Taxon abundance,26,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667701,,Planned,,DIAT_TST,Diatom Taxa,55288523,1,0,Taxon name,Rhoicosphenia abbreviata,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667702,,Planned,,DIAT_TST,Diatom Taxa,55288526,2,0,Taxon abundance,1,NONE,Gomphonema angustatum,NBNSYS0100012167,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667702,,Planned,,DIAT_TST,Diatom Taxa,55288525,1,0,Taxon name,Gomphonema angustatum,NONE,Gomphonema angustatum,NBNSYS0100012167,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667703,,Planned,,DIAT_TST,Diatom Taxa,55288528,2,0,Taxon abundance,16,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667703,,Planned,,DIAT_TST,Diatom Taxa,55288527,1,0,Taxon name,Gomphonema minutum,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667708,,Planned,,DIAT_TST,Diatom Taxa,55288538,2,0,Taxon abundance,1,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667708,,Planned,,DIAT_TST,Diatom Taxa,55288537,1,0,Taxon name,Encyonema reichardtii,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667704,,Planned,,DIAT_TST,Diatom Taxa,55288530,2,0,Taxon abundance,12,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667704,,Planned,,DIAT_TST,Diatom Taxa,55288529,1,0,Taxon name,Navicula cryptotenella,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667705,,Planned,,DIAT_TST,Diatom Taxa,55288532,2,0,Taxon abundance,7,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667705,,Planned,,DIAT_TST,Diatom Taxa,55288531,1,0,Taxon name,Cocconeis placentula var. euglypta,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667706,,Planned,,DIAT_TST,Diatom Taxa,55288534,2,0,Taxon abundance,5,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667706,,Planned,,DIAT_TST,Diatom Taxa,55288533,1,0,Taxon name,Encyonema minutum,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667707,,Planned,,DIAT_TST,Diatom Taxa,55288536,2,0,Taxon abundance,2,NONE,Encyonema silesiacum,NBNSYS0100011541,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667707,,Planned,,DIAT_TST,Diatom Taxa,55288535,1,0,Taxon name,Encyonema silesiacum,NONE,Encyonema silesiacum,NBNSYS0100011541,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667709,,Planned,,DIAT_TST,Diatom Taxa,55288540,2,0,Taxon abundance,3,NONE,Mayamaea atomus var. permitis,NBNSYS0100011539,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667709,,Planned,,DIAT_TST,Diatom Taxa,55288539,1,0,Taxon name,Mayamaea atomus var. permitis,NONE,Mayamaea atomus var. permitis,NBNSYS0100011539,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667710,,Planned,,DIAT_TST,Diatom Taxa,55288542,2,0,Taxon abundance,3,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667710,,Planned,,DIAT_TST,Diatom Taxa,55288541,1,0,Taxon name,Nitzschia paleacea,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667711,,Planned,,DIAT_TST,Diatom Taxa,55288544,2,0,Taxon abundance,5,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667711,,Planned,,DIAT_TST,Diatom Taxa,55288543,1,0,Taxon name,Gomphonema parvulum,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667712,,Planned,,DIAT_TST,Diatom Taxa,55288546,2,0,Taxon abundance,1,NONE,Tryblionella debilis,NBNSYS0100016372,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667712,,Planned,,DIAT_TST,Diatom Taxa,55288545,1,0,Taxon name,Tryblionella debilis,NONE,Tryblionella debilis,NBNSYS0100016372,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666134,,Planned,,DIAT_TST,Diatom Taxa,55280319,2,0,Taxon abundance,3,NONE,Fragilaria capucina var. rumpens,NBNSYS0100013626,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666134,,Planned,,DIAT_TST,Diatom Taxa,55280318,1,0,Taxon name,Fragilaria capucina var. rumpens,NONE,Fragilaria capucina var. rumpens,NBNSYS0100013626,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666126,,Planned,,DIAT_TST,Diatom Taxa,55280283,2,0,Taxon abundance,3,NONE,Navicula subminuscula,NBNSYS0100013604,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666126,,Planned,,DIAT_TST,Diatom Taxa,55280282,1,0,Taxon name,Navicula subminuscula,NONE,Navicula subminuscula,NBNSYS0100013604,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666132,,Planned,,DIAT_TST,Diatom Taxa,55280315,2,0,Taxon abundance,7,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666132,,Planned,,DIAT_TST,Diatom Taxa,55280314,1,0,Taxon name,Gomphonema parvulum,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666133,,Planned,,DIAT_TST,Diatom Taxa,55280317,2,0,Taxon abundance,2,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666133,,Planned,,DIAT_TST,Diatom Taxa,55280316,1,0,Taxon name,Navicula tripunctata,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666135,,Planned,,DIAT_TST,Diatom Taxa,55280321,2,0,Taxon abundance,2,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666135,,Planned,,DIAT_TST,Diatom Taxa,55280320,1,0,Taxon name,Nitzschia sociabilis,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666136,,Planned,,DIAT_TST,Diatom Taxa,55280323,2,0,Taxon abundance,1,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666136,,Planned,,DIAT_TST,Diatom Taxa,55280322,1,0,Taxon name,Navicula cryptotenella,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666145,,Planned,,DIAT_TST,Diatom Taxa,55280426,2,0,Taxon abundance,1,NONE,Melosira varians,NBNSYS0100013030,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666145,,Planned,,DIAT_TST,Diatom Taxa,55280425,1,0,Taxon name,Melosira varians,NONE,Melosira varians,NBNSYS0100013030,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666142,,Planned,,DIAT_TST,Diatom Taxa,55280420,2,0,Taxon abundance,9,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666142,,Planned,,DIAT_TST,Diatom Taxa,55280419,1,0,Taxon name,Fragilaria vaucheriae,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666143,,Planned,,DIAT_TST,Diatom Taxa,55280422,2,0,Taxon abundance,1,NONE,Synedra sp.,NBNSYS0100012022,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666143,,Planned,,DIAT_TST,Diatom Taxa,55280421,1,0,Taxon name,Synedra sp.,NONE,Synedra sp.,NBNSYS0100012022,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666144,,Planned,,DIAT_TST,Diatom Taxa,55280424,2,0,Taxon abundance,3,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666144,,Planned,,DIAT_TST,Diatom Taxa,55280423,1,0,Taxon name,Cocconeis pediculus,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666146,,Planned,,DIAT_TST,Diatom Taxa,55280428,2,0,Taxon abundance,1,NONE,Nitzschia archibaldii,NBNSYS0100013784,,
536475,RIV_BIOTA,06/11/2018,ROWH,3565600,11666146,,Planned,,DIAT_TST,Diatom Taxa,55280427,1,0,Taxon name,Nitzschia archibaldii,NONE,Nitzschia archibaldii,NBNSYS0100013784,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667713,,Planned,,DIAT_TST,Diatom Taxa,55288548,2,0,Taxon abundance,4,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667713,,Planned,,DIAT_TST,Diatom Taxa,55288547,1,0,Taxon name,Surirella brebissonii,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667714,,Planned,,DIAT_TST,Diatom Taxa,55288550,2,0,Taxon abundance,2,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667714,,Planned,,DIAT_TST,Diatom Taxa,55288549,1,0,Taxon name,Nitzschia dissipata,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667715,,Planned,,DIAT_TST,Diatom Taxa,55288552,2,0,Taxon abundance,3,NONE,Surirella angusta,NBNSYS0100015953,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667715,,Planned,,DIAT_TST,Diatom Taxa,55288551,1,0,Taxon name,Surirella angusta,NONE,Surirella angusta,NBNSYS0100015953,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667716,,Planned,,DIAT_TST,Diatom Taxa,55288554,2,0,Taxon abundance,1,NONE,Nitzschia acidoclinata,NBNSYS0100013767,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667716,,Planned,,DIAT_TST,Diatom Taxa,55288553,1,0,Taxon name,Nitzschia acidoclinata,NONE,Nitzschia acidoclinata,NBNSYS0100013767,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667720,,Planned,,DIAT_TST,Diatom Taxa,55288562,2,0,Taxon abundance,2,NONE,Pinnularia sp.,NBNSYS0100013828,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667720,,Planned,,DIAT_TST,Diatom Taxa,55288561,1,0,Taxon name,Pinnularia sp.,NONE,Pinnularia sp.,NBNSYS0100013828,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667717,,Planned,,DIAT_TST,Diatom Taxa,55288556,2,0,Taxon abundance,1,NONE,Planothidium sp.,NBNSYS0100013767,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667717,,Planned,,DIAT_TST,Diatom Taxa,55288555,1,0,Taxon name,Planothidium sp.,NONE,Planothidium sp.,NBNSYS0100013767,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667718,,Planned,,DIAT_TST,Diatom Taxa,55288558,2,0,Taxon abundance,1,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667718,,Planned,,DIAT_TST,Diatom Taxa,55288557,1,0,Taxon name,Navicula tripunctata,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667719,,Planned,,DIAT_TST,Diatom Taxa,55288560,2,0,Taxon abundance,2,NONE,Nitzschia frustulum,NBNSYS0100013828,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667719,,Planned,,DIAT_TST,Diatom Taxa,55288559,1,0,Taxon name,Nitzschia frustulum,NONE,Nitzschia frustulum,NBNSYS0100013828,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667721,,Planned,,DIAT_TST,Diatom Taxa,55288564,2,0,Taxon abundance,1,NONE,Parlibellus protracta,,,
536475,RIV_BIOTA,28/09/2018,ROWH,3565552,11667721,,Planned,,DIAT_TST,Diatom Taxa,55288563,1,0,Taxon name,Parlibellus protracta,NONE,Parlibellus protracta,,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,11946992,,Planned,,DIAT_TST,Diatom Taxa,56438169,2,0,Taxon abundance,6,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,11946992,,Planned,,DIAT_TST,Diatom Taxa,56438168,1,0,Taxon name,Cocconeis placentula var. euglypta,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008582,,Planned,,DIAT_TST,Diatom Taxa,56695970,2,0,Taxon abundance,8,NONE,Gomphonema pumilum,NBNSYS0100014625,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008582,,Planned,,DIAT_TST,Diatom Taxa,56695969,1,0,Taxon name,Gomphonema pumilum,NONE,Gomphonema pumilum,NBNSYS0100014625,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008580,,Planned,,DIAT_TST,Diatom Taxa,56695951,2,0,Taxon abundance,2,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008580,,Planned,,DIAT_TST,Diatom Taxa,56695950,1,0,Taxon name,Encyonema minutum,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008577,,Planned,,DIAT_TST,Diatom Taxa,56695945,2,0,Taxon abundance,14,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,24/05/2019,ROWH,3681516,12008577,,Planned,,DIAT_TST,Diatom Taxa,56695944,1,0,Taxon name,Cocconeis pediculus,NONE,Cocconeis pediculus,NBNSYS0100010344,,
